Age_Group,Income_Level,Primary_Financial_Goal,Risk_Tolerance,Stocks,Bonds,Real Estate,Mutual Funds,ETFs,Cryptocurrency,Recommended_Strategy
36-45,50k-100k,Wealth Accumulation,Aggressive,0.5049825984724026,0.8394676629529746,0.7198334544878174,0.8424870020695535,0.35916214419114456,0.11466020838708824,Aggressive Growth
56-65,0-50k,Debt Reduction,Balanced,0.6608448660432256,0.3880881122923613,0.7188439878132927,0.5610827609619305,0.8623070937997313,0.12478703040029249,High-Risk Aggressive
46-55,50k-100k,Retirement,Aggressive,0.48933577669237327,0.9501912109677975,0.8394878817844661,0.6156927250646447,0.10881809565360678,0.0472851890305831,Balanced Growth
65+,100k-150k,Education,Balanced,0.30094583348064907,0.27419950180433406,0.011967219759070447,0.302754830549541,0.09441063223770951,0.8658894072269218,Aggressive Growth
18-25,100k-150k,Wealth Accumulation,Conservative,0.12831468109715705,0.2753527265216904,0.6166174411234069,0.7948437853108347,0.3882366513399508,0.4511149061915555,High-Risk Aggressive
36-45,100k-150k,Debt Reduction,Aggressive,0.18453441873504095,0.5617486523205838,0.7368966885011651,0.48121291650131903,0.8852960964887864,0.7307606742417359,Conservative Growth
26-35,0-50k,Home Purchase,Moderate-Aggressive,0.7299825864405085,0.7097026856077558,0.9960667631054111,0.7564160612212677,0.3638394220507486,0.9129703328636173,Low-Risk Preservation
65+,100k-150k,Home Purchase,Aggressive,0.8345566783904629,0.9822889336949445,0.17933961847079105,0.5619891150423736,0.6000001643975751,0.63800070199747,Aggressive Growth
18-25,150k+,Wealth Accumulation,Balanced,0.11419116268404028,0.4646103032547414,0.6318536346617277,0.08146722880265467,0.42610700099830123,0.9631262397897447,High-Risk Aggressive
26-35,50k-100k,Wealth Accumulation,Balanced,0.2876104595295631,0.6305848283195336,0.7452223472853796,0.7955804275869223,0.3149239064141408,0.9238706341012344,Aggressive Growth
36-45,100k-150k,Retirement,Balanced,0.6633884490054858,0.8061104024579775,0.035017354452465455,0.9546963586246824,0.3163185000240515,0.19464643331901654,Balanced Growth
36-45,100k-150k,Debt Reduction,Balanced,0.5871650008394264,0.9073282434303935,0.5182620322541253,0.7103926049422286,0.6250290806147112,0.28602554542139247,Conservative Growth
36-45,0-50k,Wealth Accumulation,Moderate-Conservative,0.6485821167942925,0.9851476933114177,0.7648715681751745,0.10397130740458382,0.16412498446828483,0.5303263960279978,Balanced Growth
56-65,0-50k,Home Purchase,Conservative,0.0026801307744119818,0.5247138519098834,0.38826323239814686,0.041612134555243596,0.4215208912250271,0.9250160673320623,Conservative Growth
56-65,0-50k,Retirement,Balanced,0.8550972535282804,0.32501489562045427,0.2558951197255771,0.20140307347170128,0.5285816136959404,0.4899181093024323,High-Risk Aggressive
65+,150k+,Education,Conservative,0.33552206760490444,0.4646462099244041,0.7587895225457066,0.6398714437734876,0.30005439499372666,0.43091615979533293,Balanced Growth
18-25,100k-150k,Debt Reduction,Aggressive,0.6426382683401265,0.3347954274384294,0.7652662479731088,0.27412534676299405,0.5440650050675471,0.18260537180338166,Aggressive Growth
36-45,0-50k,Home Purchase,Moderate-Aggressive,0.3877156153330349,0.5462884537370649,0.3743480360124597,0.21906928000423553,0.562980395381908,0.13681346368000236,Aggressive Growth
36-45,150k+,Wealth Accumulation,Conservative,0.14297046599850216,0.5481892908679638,0.6332469882464455,0.08328253315154288,0.2641786215321422,0.8806932775185887,Low-Risk Preservation
36-45,0-50k,Education,Conservative,0.8870922798733097,0.14772238570623752,0.3363116635461625,0.511847240172686,0.13528799946031067,0.07393784641842915,High-Risk Aggressive
65+,150k+,Debt Reduction,Balanced,0.6548675458166493,0.6184689261914681,0.04839196692112746,0.5569955603475835,0.12504796998770074,0.4125971190744051,Aggressive Growth
65+,50k-100k,Education,Aggressive,0.2020217541336139,0.027594166729604797,0.7471246184406718,0.5108816175438144,0.9743745101747391,0.8220984500928137,Conservative Growth
36-45,100k-150k,Wealth Accumulation,Conservative,0.9835127935754281,0.013799166951883879,0.9843806992994494,0.2766728308089127,0.8271051834220559,0.20068316522950413,Low-Risk Preservation
56-65,100k-150k,Home Purchase,Conservative,0.07167360955004465,0.9180163969892091,0.08300594745436418,0.3341119252229744,0.5228585407135015,0.7057550591089926,Balanced Growth
65+,50k-100k,Education,Moderate-Conservative,0.6227751998823865,0.20277636686216227,0.39913711407369223,0.3740740016144086,0.5407511796302296,0.033420136062212835,Conservative Growth
36-45,150k+,Retirement,Moderate-Conservative,0.016212288716763168,0.6871520676408963,0.5482844839690953,0.7686128806566547,0.8630498714064182,0.8748217921084349,Low-Risk Preservation
18-25,0-50k,Home Purchase,Balanced,0.6288807979503178,0.9229321465325557,0.6745052928280766,0.16990409658611239,0.48434472789549354,0.9694429968688034,High-Risk Aggressive
65+,100k-150k,Debt Reduction,Conservative,0.875080545639849,0.19638235302610263,0.5817005258023891,0.17605585072070418,0.6791237466188434,0.4788296278884212,High-Risk Aggressive
18-25,50k-100k,Home Purchase,Moderate-Conservative,0.4187990199942835,0.5945852421483884,0.010141744786117513,0.09763366305844112,0.6501616814597451,0.7484519201745317,High-Risk Aggressive
56-65,100k-150k,Retirement,Balanced,0.5732297321157873,0.720041109571158,0.3920835116982554,0.6544730561427765,0.28210883092652617,0.23196468836397655,Low-Risk Preservation
56-65,100k-150k,Wealth Accumulation,Moderate-Conservative,0.12374710907345243,0.5325482371602115,0.0902411404931649,0.15561254082610876,0.14217150442187554,0.5509687973443255,Balanced Growth
65+,50k-100k,Home Purchase,Balanced,0.4949868821127229,0.1516638682142889,0.8963413124801255,0.6533328889613044,0.07686285923757341,0.8896870653977541,Low-Risk Preservation
36-45,0-50k,Education,Balanced,0.9270209426410877,0.22774695836915804,0.8725511748838504,0.36217904865408435,0.29873571548673605,0.6507034640578577,Balanced Growth
26-35,50k-100k,Wealth Accumulation,Moderate-Aggressive,0.06702138620379972,0.07726488271718945,0.6171997665181234,0.4627353823365077,0.25623148883034585,0.7239115509222084,Conservative Growth
46-55,100k-150k,Retirement,Moderate-Conservative,0.6443889045109039,0.22263815733215553,0.1214534234590594,0.8076230886039354,0.8483881424441521,0.3316032294077801,Balanced Growth
36-45,150k+,Wealth Accumulation,Balanced,0.16095989600448823,0.7876308512115466,0.3256532468144039,0.014617150695664605,0.869082159888777,0.946266293921025,Conservative Growth
46-55,150k+,Education,Aggressive,0.8938590382225693,0.6665195495510406,0.7998534639907517,0.1642382806879895,0.44106544324802077,0.10296784320365826,Conservative Growth
56-65,50k-100k,Wealth Accumulation,Conservative,0.3938865336637727,0.32324859869890865,0.9201641057832971,0.5413603429912536,0.1475848293580192,0.7942896687768702,Balanced Growth
18-25,100k-150k,Education,Conservative,0.10193391070622693,0.6283789776110036,0.15660572686690222,0.2703197234980259,0.20471845810410427,0.22928049267401207,High-Risk Aggressive
56-65,100k-150k,Education,Moderate-Aggressive,0.21648172091571072,0.21982895599368646,0.5255710721595195,0.8732776026964504,0.43748494007810723,0.3116495657731999,Conservative Growth
65+,100k-150k,Retirement,Conservative,0.9278108675112965,0.9617190517481441,0.7963754489883443,0.6826490546236231,0.46625579332863953,0.9456201453460984,Low-Risk Preservation
56-65,50k-100k,Home Purchase,Moderate-Aggressive,0.7143398729135957,0.5481731636777091,0.5327856718348037,0.24489747417009067,0.46618057253631606,0.7094293605993155,Low-Risk Preservation
46-55,150k+,Wealth Accumulation,Aggressive,0.9752336615097261,0.08485707707802204,0.7169757213493706,0.6509984646756258,0.5331329713159274,0.7385987707759755,High-Risk Aggressive
65+,50k-100k,Wealth Accumulation,Aggressive,0.5251614044909197,0.12527386802216,0.43941721522990684,0.22533387052508425,0.2571736545931498,0.23355669454753014,Balanced Growth
18-25,150k+,Retirement,Aggressive,0.959585762734425,0.4895194739086697,0.14255887751111607,0.7594237678343692,0.3759013831286597,0.48378282566933206,Conservative Growth
36-45,0-50k,Wealth Accumulation,Aggressive,0.4822422699801495,0.20148609149204721,0.7134453566600141,0.23065962476584612,0.26046052148347043,0.387528656481244,Conservative Growth
26-35,50k-100k,Wealth Accumulation,Conservative,0.7507115712724209,0.8042070795149311,0.9922189308557092,0.6026460635572107,0.564711260888573,0.14176903480132996,Conservative Growth
46-55,100k-150k,Wealth Accumulation,Balanced,0.5559790893562582,0.48153192123299327,0.31588900520373797,0.6399009517384623,0.06841916469180342,0.015804796826805023,High-Risk Aggressive
56-65,50k-100k,Wealth Accumulation,Conservative,0.5062892328138264,0.9331829470512827,0.6092478021961828,0.6025841593361477,0.3841837173125543,0.07857257066233447,Balanced Growth
46-55,150k+,Home Purchase,Moderate-Conservative,0.553882399262495,0.45377776868089403,0.44332826343622267,0.5082987218743809,0.07191534534871868,0.36546227656935526,Conservative Growth
65+,0-50k,Retirement,Aggressive,0.9512278954405946,0.873327063616611,0.759226913268965,0.5203033589453148,0.5584687947013048,0.5061147355338911,Low-Risk Preservation
18-25,0-50k,Retirement,Moderate-Conservative,0.24190042850498472,0.964697269434182,0.1668875848781065,0.5871331523334161,0.7543639831708047,0.6551978544471578,Aggressive Growth
36-45,150k+,Retirement,Moderate-Conservative,0.13857065466601015,0.7485220794730458,0.12198215188634054,0.17533024874549918,0.02982600051580775,0.42183451136012284,Balanced Growth
56-65,100k-150k,Home Purchase,Moderate-Aggressive,0.5114079728437431,0.8139685380406106,0.1687358756783386,0.23192826255433496,0.5726883929533566,0.08783777208741561,Conservative Growth
56-65,0-50k,Education,Moderate-Aggressive,0.834761240454223,0.28751252594207133,0.09735121346592701,0.39538391185315835,0.1239183468532764,0.8573090249874185,Aggressive Growth
18-25,0-50k,Education,Balanced,0.8671003229278714,0.9927159441500867,0.4073039744242811,0.24895560709096098,0.5983349825289884,0.019733131791725533,Low-Risk Preservation
65+,0-50k,Wealth Accumulation,Moderate-Aggressive,0.7494476854304816,0.5033622614471738,0.6536000362605728,0.3992681484260088,0.5254273556901187,0.9460147120215172,Conservative Growth
56-65,150k+,Education,Conservative,0.9600912833236057,0.2574616865403422,0.7786100575716858,0.9286167161002091,0.44231634262084885,0.5168421034087652,Conservative Growth
18-25,150k+,Retirement,Conservative,0.302834440001841,0.13997202069084413,0.9121119919640676,0.27719722432445415,0.714005992690494,0.1523606295074954,Low-Risk Preservation
26-35,100k-150k,Home Purchase,Balanced,0.27464424068377014,0.11675986341915545,0.5179291324446778,0.8852838909501396,0.4964727057513718,0.7840259061448411,Aggressive Growth
36-45,150k+,Education,Conservative,0.2840701253148932,0.3126725956920007,0.8022925740758341,0.6241268377575296,0.4606523153507578,0.09611506786655188,Conservative Growth
26-35,100k-150k,Education,Aggressive,0.9029293923180355,0.6176725773449563,0.9813838617234595,0.5904398070251335,0.8104375222851613,0.19025299237455784,Balanced Growth
56-65,50k-100k,Debt Reduction,Balanced,0.9445514743909248,0.2655514588696305,0.11540544810030906,0.5384852004060425,0.9927361009643094,0.6631491783084262,Aggressive Growth
46-55,0-50k,Home Purchase,Moderate-Aggressive,0.6453647710964512,0.825479670188589,0.04041856509259123,0.8511479709531791,0.609082534540484,0.8551847711406646,Conservative Growth
65+,100k-150k,Debt Reduction,Balanced,0.7392273484695878,0.3350722749564018,0.38935320202919055,0.6624060900852715,0.05485302970751049,0.12067726115318911,Balanced Growth
56-65,150k+,Wealth Accumulation,Conservative,0.0777502256376198,0.4427654265201584,0.46799193168488196,0.369252768127594,0.9113372908560521,0.74895342249136,Low-Risk Preservation
56-65,50k-100k,Debt Reduction,Aggressive,0.4794977861460781,0.5741059833745593,0.24260276507326217,0.8077890728248072,0.9440970314493314,0.6482082093854643,Low-Risk Preservation
18-25,50k-100k,Retirement,Balanced,0.5623620012395804,0.5961265826216147,0.04025774344060118,0.5864897762164778,0.22074970151029483,0.2389486710734653,Aggressive Growth
65+,100k-150k,Wealth Accumulation,Balanced,0.9118113189501471,0.5443259596911456,0.531118655983044,0.10816231862626435,0.23423176910773225,0.6094474450854644,High-Risk Aggressive
65+,150k+,Wealth Accumulation,Moderate-Aggressive,0.5355787444422092,0.01923539421485765,0.37137548132456843,0.49973272547182224,0.32133247662494413,0.8567657316909663,Balanced Growth
56-65,0-50k,Home Purchase,Aggressive,0.022517953294296844,0.9163113196087738,0.5766589358931092,0.8269157767727926,0.5053266172158861,0.18311820191787553,Conservative Growth
26-35,0-50k,Education,Balanced,0.7859401268965133,0.31280087912254884,0.5365790861824221,0.22541497449764925,0.4389486326852319,0.33645474543038423,Low-Risk Preservation
65+,50k-100k,Wealth Accumulation,Moderate-Aggressive,0.5259034543137582,0.9665755681161162,0.49015391284617127,0.02537741629537904,0.6692665932834333,0.5769160396703882,High-Risk Aggressive
26-35,150k+,Home Purchase,Conservative,0.3395254440222669,0.2782541755414357,0.9483322379961389,0.6109551197475862,0.9161073047601628,0.03946456443996649,Balanced Growth
26-35,0-50k,Home Purchase,Aggressive,0.35881697090869713,0.7357058242156522,0.055319095233689164,0.5951537372408412,0.04858827028068713,0.9463695708580998,Balanced Growth
26-35,150k+,Home Purchase,Conservative,0.7366302056080016,0.5128587208097156,0.7648920134397118,0.12688918010746308,0.6248288474142604,0.37286961387221773,Balanced Growth
65+,100k-150k,Retirement,Balanced,0.39405001898387304,0.6599465969240496,0.9380621104428221,0.49959043445447116,0.36652032495330966,0.9847170612364357,Low-Risk Preservation
26-35,50k-100k,Home Purchase,Moderate-Conservative,0.5685615147086166,0.19633727977785753,0.40238643454648393,0.17738510232217786,0.843161435847439,0.4300916810758113,Balanced Growth
65+,150k+,Education,Balanced,0.25269490058873323,0.005204875508600826,0.2581480315953375,0.9432656606428925,0.952642285667449,0.23172492169390224,Aggressive Growth
56-65,100k-150k,Home Purchase,Conservative,0.4071426820954034,0.9053263370180079,0.7610871467206207,0.2323606927809796,0.9597257058930134,0.525846834000689,Conservative Growth
36-45,0-50k,Wealth Accumulation,Aggressive,0.5213140079988751,0.6561145314600216,0.5072241923121762,0.7713059973793592,0.1668542249263093,0.6306975797310016,Aggressive Growth
26-35,50k-100k,Education,Aggressive,0.9713186370614326,0.640014901054447,0.2531157595461656,0.020075292633599973,0.44036602160472094,0.32894379264472384,Low-Risk Preservation
26-35,100k-150k,Retirement,Balanced,0.7982740442328744,0.6918278338292895,0.7916929188500247,0.45770794750106747,0.031224245997352296,0.7475105387528285,Low-Risk Preservation
36-45,150k+,Home Purchase,Moderate-Aggressive,0.8275165102307704,0.4709765799677431,0.27465332994462877,0.7851136316443145,0.1305504989367572,0.9219033775612726,Balanced Growth
18-25,0-50k,Education,Balanced,0.7799875807701112,0.30914131862061545,0.1095489396369157,0.6480720771421408,0.7969778680998506,0.9359939704055216,Low-Risk Preservation
26-35,50k-100k,Education,Aggressive,0.8032986718129979,0.19800792671145173,0.7517902449789603,0.9769789424579471,0.6466061466550064,0.7821072894643925,Low-Risk Preservation
46-55,0-50k,Wealth Accumulation,Moderate-Aggressive,0.7919587679635565,0.5064453457792965,0.5344884449516815,0.9287417181516339,0.9142577527290487,0.002729977190933819,Conservative Growth
36-45,100k-150k,Wealth Accumulation,Aggressive,0.11358258263271581,0.7074917340676965,0.7188246590502538,0.8902348271404441,0.22363347770217334,0.12895547708249777,Conservative Growth
65+,0-50k,Retirement,Aggressive,0.18856256323556153,0.5552425246705618,0.3485382378750792,0.7160598592466346,0.6373778134382353,0.014720697518552872,High-Risk Aggressive
36-45,150k+,Debt Reduction,Aggressive,0.4127072562000911,0.34834091411247803,0.9178009513846914,0.2643082463818359,0.5281206088464375,0.691132667773884,Balanced Growth
36-45,0-50k,Debt Reduction,Balanced,0.18716889481330912,0.5306982138238069,0.04204274909117334,0.22555452858981828,0.059685361038720686,0.3178610725025752,Balanced Growth
46-55,150k+,Home Purchase,Moderate-Aggressive,0.2699291525012274,0.03393151135486583,0.14563670548954843,0.3716280295634067,0.32781805004344455,0.7113251492582229,High-Risk Aggressive
36-45,50k-100k,Home Purchase,Aggressive,0.8526532101818034,0.01906806808950201,0.9364212304029448,0.7807666129794747,0.25302880173569986,0.3213836029817735,Low-Risk Preservation
36-45,150k+,Education,Conservative,0.9460375680350545,0.13228064219032798,0.8800210022895038,0.9759529818467819,0.4490938200988157,0.2039287296098864,Conservative Growth
46-55,150k+,Debt Reduction,Moderate-Conservative,0.04998017394614884,0.9530896217757738,0.7240138098981617,0.3539076499430137,0.7850169469983583,0.6583030485527054,Balanced Growth
36-45,100k-150k,Education,Moderate-Conservative,0.39049137000964496,0.23967586931279228,0.10929978702378518,0.16755489630513454,0.16800401706963386,0.244403064164742,Balanced Growth
65+,100k-150k,Wealth Accumulation,Conservative,0.5524098260004952,0.9273332160028241,0.43592129633147925,0.33051367294340805,0.3284919171565588,0.13958401375654084,High-Risk Aggressive
46-55,50k-100k,Education,Moderate-Conservative,0.9670113604841791,0.5085973588229858,0.2396482140308508,0.6229508613401415,0.11235472156681947,0.7422740648796625,Aggressive Growth
56-65,0-50k,Education,Balanced,0.21687901412436628,0.060909106195803475,0.0030174784789329667,0.6910996950105223,0.340395970514596,0.04910009473420518,High-Risk Aggressive
46-55,0-50k,Wealth Accumulation,Moderate-Aggressive,0.26583859518236863,0.6192711721614694,0.4365190396120042,0.5198214933577424,0.6590818345043012,0.20746326715955676,Conservative Growth
65+,0-50k,Retirement,Aggressive,0.2174248123489736,0.629899752130577,0.9779020471261346,0.7751212435485437,0.19516260766217342,0.31528817193972114,Balanced Growth
46-55,50k-100k,Education,Balanced,0.9361040667860482,0.8275597957906501,0.6673132966970542,0.5839875701060414,0.24653546962989736,0.9167603769096303,Balanced Growth
56-65,50k-100k,Debt Reduction,Conservative,0.24817480930894809,0.5847192159801162,0.6041502527558481,0.8232283486549457,0.05310825196485236,0.7291258952343419,Conservative Growth
18-25,0-50k,Wealth Accumulation,Conservative,0.6161730153952203,0.9416808661191601,0.9094052987184046,0.024878800900511755,0.18823925735187363,0.33731397551080755,Balanced Growth
65+,100k-150k,Retirement,Moderate-Aggressive,0.9400294500428269,0.2802702202658509,0.8529129549100176,0.14778166308883067,0.352522938007124,0.07554414280126676,Conservative Growth
65+,0-50k,Debt Reduction,Balanced,0.2727974427983726,0.46767907677480924,0.09493153789941322,0.9489022257692828,0.2741988052824713,0.8846236754730225,Low-Risk Preservation
56-65,50k-100k,Education,Aggressive,0.631049724479725,0.8230003691828113,0.0945037443358816,0.13526656783344404,0.4576111704122203,0.30923959010996926,Aggressive Growth
26-35,150k+,Education,Moderate-Aggressive,0.3983907489679053,0.28852040993544714,0.0926839702686717,0.2538686796004217,0.5128088337590964,0.08910783090907282,Balanced Growth
46-55,0-50k,Wealth Accumulation,Balanced,0.18069733244623332,0.9670757363535053,0.6666522354742809,0.8765907412258266,0.056417426195966236,0.6737299699828551,High-Risk Aggressive
36-45,100k-150k,Wealth Accumulation,Moderate-Aggressive,0.25455827375145446,0.5126025664018021,0.6732082341870378,0.5616537698799221,0.5937085830140372,0.5602498520258076,Conservative Growth
26-35,100k-150k,Debt Reduction,Moderate-Conservative,0.2282438953961714,0.013540019230160794,0.3232295612497488,0.962041180038248,0.8209659945233951,0.5093531302844609,Aggressive Growth
18-25,150k+,Home Purchase,Conservative,0.2531433182706636,0.39141513268062955,0.902786610328981,0.8963035870979115,0.744061505543569,0.2992703349182745,Conservative Growth
36-45,0-50k,Home Purchase,Conservative,0.3319825127698487,0.3852153904494029,0.5177964277041427,0.7174808741304504,0.5093503627304207,0.39837143399272756,Aggressive Growth
56-65,0-50k,Debt Reduction,Aggressive,0.18023894958739617,0.09684094761780626,0.5261825433198544,0.5776665114146626,0.7879592899985649,0.6824101157297421,Aggressive Growth
56-65,0-50k,Education,Conservative,0.49634806462442016,0.8389366535050039,0.33766774467512206,0.17085247489673783,0.0732370565863164,0.5161716179568224,Aggressive Growth
18-25,0-50k,Retirement,Aggressive,0.2660722637959173,0.03618318927677455,0.1003923778941106,0.7359771000224234,0.8903347842625791,0.06308668060161737,Aggressive Growth
46-55,50k-100k,Retirement,Conservative,0.421857175389729,0.08519830348093826,0.028213253908190183,0.35281994577612874,0.4889785298063799,0.6527497706637517,Low-Risk Preservation
26-35,100k-150k,Debt Reduction,Balanced,0.5041665475465328,0.5581419296299325,0.524293638565987,0.20651541190127287,0.26963762276817715,0.6087946169273862,Balanced Growth
46-55,0-50k,Education,Moderate-Aggressive,0.9944639438681478,0.39930218096969794,0.9793560863485291,0.7070238190162413,0.4168216442713527,0.25311982798995647,Conservative Growth
46-55,50k-100k,Home Purchase,Balanced,0.26369178756569367,0.85856536636537,0.7204623189096035,0.07080826288526909,0.23811826721394458,0.5555369586353981,Low-Risk Preservation
56-65,150k+,Education,Moderate-Conservative,0.16393796815479822,0.0951878995473836,0.514963572678722,0.06834942928262722,0.2590710617623452,0.1571589537635708,Balanced Growth
46-55,100k-150k,Wealth Accumulation,Aggressive,0.8051373009165863,0.0023712525901656845,0.6037026225762527,0.6580832773607463,0.3922368941269794,0.891529780158252,High-Risk Aggressive
26-35,50k-100k,Education,Conservative,0.16416756346072237,0.5302556230746229,0.6139610382972387,0.06158024502050441,0.7193368366913054,0.502442848610268,Aggressive Growth
65+,100k-150k,Wealth Accumulation,Balanced,0.5472142157616997,0.9583820501067055,0.13076263961346912,0.4788055965214485,0.1694765297137456,0.043484452018495934,Balanced Growth
26-35,50k-100k,Debt Reduction,Moderate-Conservative,0.9660602892308927,0.16371487870919377,0.8004489795545635,0.6618705894171434,0.5165881940164079,0.5329218735852242,Low-Risk Preservation
26-35,50k-100k,Education,Moderate-Aggressive,0.06046032877526997,0.4734529907571662,0.8012815577366689,0.7715327441526926,0.746990240722763,0.1560485261350163,High-Risk Aggressive
65+,0-50k,Debt Reduction,Moderate-Conservative,0.6530640190119549,0.6314070732160096,0.46206538796141605,0.7983718426886296,0.1775551709015235,0.1579990479064446,Conservative Growth
46-55,50k-100k,Education,Moderate-Aggressive,0.33190035157758313,0.0829990501995026,0.45216151133926685,0.886558603241611,0.5785333653869325,0.09958745684127501,Low-Risk Preservation
65+,0-50k,Education,Aggressive,0.2990227209383586,0.9073533096726675,0.40004806280625504,0.8293774930746989,0.6012590164441141,0.05343298181810063,High-Risk Aggressive
36-45,100k-150k,Wealth Accumulation,Conservative,0.027422865336740543,0.8621722660526189,0.5706900791497789,0.19666354489230398,0.36518559578969345,0.3742203633893685,Low-Risk Preservation
46-55,0-50k,Wealth Accumulation,Moderate-Conservative,0.39943198300529015,0.5611170246623095,0.5151637693895776,0.8892814216507211,0.7170318056721867,0.01906470773791291,Balanced Growth
65+,100k-150k,Wealth Accumulation,Moderate-Conservative,0.09109477197534022,0.05018882503246669,0.6018116508370608,0.4433803130898588,0.14440122253346344,0.8964723882996163,Low-Risk Preservation
36-45,150k+,Education,Moderate-Aggressive,0.270604180924069,0.47401261811493356,0.21577113463940245,0.3160779733974698,0.5705369915486064,0.299152155825383,Aggressive Growth
46-55,50k-100k,Wealth Accumulation,Balanced,0.47439864477321325,0.8407009239516443,0.8288537024721051,0.39419109311373246,0.5742217794424791,0.14203339948254823,Conservative Growth
56-65,150k+,Retirement,Aggressive,0.904164387515427,0.2632544498277557,0.9769914156837115,0.7045321529844802,0.9644108688173761,0.9689568902878807,Low-Risk Preservation
65+,0-50k,Education,Balanced,0.12226185089192831,0.8393791919333866,0.7405091024119863,0.9051668100384826,0.2396029826825059,0.7632192156750028,High-Risk Aggressive
36-45,50k-100k,Home Purchase,Conservative,0.9165383254009909,0.549550054352671,0.8977597791363211,0.3176770476990505,0.8421143262879042,0.914760826141304,Balanced Growth
36-45,0-50k,Retirement,Aggressive,0.5215237374310492,0.7953643518467073,0.19463493021827127,0.7144830255125076,0.3239306510421671,0.23723705296530662,Aggressive Growth
65+,150k+,Retirement,Moderate-Conservative,0.1545817981846943,0.4362099083481593,0.5307973052678839,0.2879444306325972,0.1335642413591892,0.9593506400612978,Conservative Growth
18-25,50k-100k,Retirement,Moderate-Conservative,0.5203470737927144,0.3642153639754928,0.9162398276841799,0.7887467380723161,0.5691939385249911,0.17160290707102444,High-Risk Aggressive
56-65,150k+,Wealth Accumulation,Balanced,0.2121653587636979,0.32043914643712046,0.7386848788426922,0.720448405196732,0.30374282151358833,0.19869530107174238,Low-Risk Preservation
65+,100k-150k,Home Purchase,Moderate-Aggressive,0.5207885490639116,0.4300516310843506,0.09564991480072438,0.6596187148322029,0.888867937693701,0.9604582181757847,Balanced Growth
65+,150k+,Wealth Accumulation,Balanced,0.4979424975986363,0.7749128099189212,0.2319459791802312,0.22041290679801373,0.7039629762348553,0.4851472800626575,Low-Risk Preservation
56-65,0-50k,Wealth Accumulation,Conservative,0.4588121778172467,0.1295443433922887,0.5240685144432853,0.7182582335576219,0.7332027526808471,0.7075710187362965,Low-Risk Preservation
46-55,0-50k,Debt Reduction,Moderate-Conservative,0.745016266581688,0.0037748224946244635,0.042893055381794554,0.4911590255557189,0.4359250542944276,0.5600845887519632,High-Risk Aggressive
26-35,150k+,Debt Reduction,Balanced,0.9925500827133672,0.6038106388427628,0.7917318946809048,0.16870717687034875,0.3476492985369971,0.10173596103592608,Balanced Growth
56-65,100k-150k,Debt Reduction,Balanced,0.08125057767822896,0.030221721010851854,0.49699628507218896,0.48275735410147913,0.17887166900166906,0.4403777416782396,Balanced Growth
26-35,0-50k,Wealth Accumulation,Conservative,0.5885338646530397,0.8577688735378868,0.06460411788573872,0.25674295878063513,0.8793975863621513,0.46616218969647094,High-Risk Aggressive
26-35,150k+,Retirement,Aggressive,0.2864352619827064,0.891222400481914,0.9554731773911697,0.3815700391569804,0.2721391398909786,0.014365949172305825,Conservative Growth
36-45,0-50k,Debt Reduction,Aggressive,0.6795997030564841,0.9461513371415485,0.8999236686221921,0.5873172507656212,0.02540543694972419,0.4419336802153616,High-Risk Aggressive
26-35,150k+,Wealth Accumulation,Moderate-Conservative,0.9987570523869952,0.14243433325386723,0.7797131333183654,0.8195789999960607,0.6629044698142273,0.9342714530659473,Low-Risk Preservation
56-65,100k-150k,Home Purchase,Balanced,0.4424377096588704,0.4946853621136795,0.025457994203228695,0.7067046111019678,0.6005867607746811,0.5023735665926073,Low-Risk Preservation
65+,0-50k,Home Purchase,Moderate-Conservative,0.6012132491890768,0.5649535019502373,0.36647981926907447,0.8584798442762341,0.7858210199553574,0.4423116519416025,Low-Risk Preservation
56-65,0-50k,Wealth Accumulation,Moderate-Conservative,0.7916332734192196,0.4849749851590689,0.7173250220253443,0.6104966112955128,0.378122950687382,0.47184185961920033,Low-Risk Preservation
18-25,150k+,Home Purchase,Balanced,0.4109499316127354,0.7049190382398012,0.9596510867249708,0.2222956708398267,0.7886448528488602,0.6992652450398553,High-Risk Aggressive
46-55,0-50k,Home Purchase,Aggressive,0.17895086565638507,0.41858097666250393,0.21605932296865793,0.972444590884466,0.20050569800775597,0.7891962513871312,Balanced Growth
26-35,0-50k,Retirement,Conservative,0.6931304894753534,0.360889889960715,0.19357036004111228,0.6996442349745433,0.8052074296758848,0.8864671148232885,Conservative Growth
56-65,150k+,Debt Reduction,Balanced,0.6938323400646869,0.7028728380356988,0.7768454552568395,0.5710733382987485,0.6075475230245417,0.880317464586795,Aggressive Growth
26-35,150k+,Debt Reduction,Balanced,0.43029182955732226,0.736687802826828,0.09935568230598046,0.5865483422852288,0.7724657098777901,0.701951073621201,Aggressive Growth
18-25,150k+,Debt Reduction,Aggressive,0.49026006500282404,0.9839285810423058,0.9061881638066379,0.8608329271527361,0.9998402055534272,0.44245690467426946,Conservative Growth
18-25,100k-150k,Retirement,Balanced,0.284732559870306,0.5673470057996751,0.2729448952034108,0.2429712883824905,0.37021419209240636,0.3750994154168964,Conservative Growth
26-35,150k+,Retirement,Balanced,0.20588724060678798,0.9833986378007361,0.1446527285769742,0.9444707821941122,0.07175364702090481,0.21148924841977002,Conservative Growth
